Id,Categories
18444.0,"Category(ies): bug, test"
1132.0,"Category(ies): bug, deprecate"
21530.0,"Category(ies): bug, test"
15336.0,Category(ies): bug
24137.0,"Category(ies): bug, refactor"
18258.0,Category(ies): feature
7513.0,"Category(ies): bug, feature"
3230.0,"Category(ies): bug, test"
17554.0,Prompt excedding
24402.0,Category(ies): test
9840.0,"Category(ies): feature, test"
5413.0,"Category(ies): bug, test"
22706.0,"Category(ies): bug, feature"
6545.0,"Category(ies): resource, feature"
9313.0,Prompt excedding
7382.0,Category(ies): bug
12985.0,Category(ies): resource
13790.0,Prompt excedding
21680.0,Category(ies): bug
9233.0,"Category(ies): bug, test"
11818.0,Category(ies): bug
1400.0,"Category(ies): bug, test"
18289.0,Category(ies): bug
24728.0,Category(ies): bug
6260.0,Prompt excedding
2812.0,Category(ies): bug
20401.0,"Category(ies): bug, feature"
19944.0,Category(ies): bug
5534.0,Prompt excedding
10867.0,Prompt excedding
17594.0,"Category(ies): bug, deprecate"
11966.0,Prompt excedding
24245.0,"Category(ies): bug, refactor"
5599.0,Category(ies): resource
21060.0,"Category(ies): bug, feature"
22224.0,"Category(ies): bug, resource"
12527.0,Category(ies): bug
13356.0,"Category(ies): bug, test"
8716.0,Category: resource
20785.0,Category(ies): resource
11141.0,Category(ies): bug
7521.0,Prompt excedding
19311.0,"Category(ies): bug, feature"
18726.0,Category(ies): test
6671.0,Category(ies): feature
11931.0,Category(ies): resource
6188.0,Category: test
25473.0,"Category(ies): bug, test"
690.0,"Category(ies): bug, refactor"
15972.0,"Category(ies): bug, resource"
8572.0,Category(ies): feature
8246.0,Category(ies): bug
14898.0,"Category(ies): feature, test"
15368.0,Category: resource
7811.0,"Category(ies): bug, resource"
9620.0,Category(ies):  refactor
6144.0,"Category(ies): bug, feature"
187.0,"Category: bug, refactor"
14612.0,Category(ies): bug
2789.0,Category(ies): bug
17826.0,Category(ies): bug
18977.0,Category(ies): bug
19484.0,Prompt excedding
15646.0,Category(ies): bug
5432.0,"Category(ies): bug, test"
13240.0,"Category(ies): bug,"
20277.0,"Category(ies): bug, deprecate"
10371.0,"Category(ies): resource, test"
110.0,Category(ies): bug
22155.0,"Category(ies): bug, deprecate"
9021.0,Category(ies): resource
12514.0,Category(ies): deprecate
20585.0,"Category(ies): bug, feature"
5132.0,"Category(ies): bug, feature"
19051.0,"Category(ies): bug, refactor"
20556.0,Prompt excedding
24210.0,"Category(ies): bug, refactor"
18482.0,"Category(ies): bug, feature"
10746.0,"Category(ies): bug, feature"
7098.0,Prompt excedding
7136.0,Prompt excedding
26745.0,Category(ies): feature
21481.0,"Category(ies): bug, refactor"
8721.0,Category(ies): resource
8306.0,"Category(ies): bug, test"
10020.0,"Category(ies): bug, feature"
12295.0,"Category(ies): bug, test"
8328.0,Category(ies): feature
13585.0,"Category(ies): feature, test"
22418.0,Prompt excedding
2460.0,Category: resource
516.0,Category(ies): bug
5973.0,Category(ies): bug
3963.0,Category(ies): feature
16502.0,Prompt excedding
15463.0,"Category(ies): bug, refactor"
18288.0,"Category(ies): bug, feature"
9765.0,Prompt excedding
23783.0,Category(ies): test
5930.0,Category(ies): bug
11860.0,Category(ies): feature
9079.0,"Category(ies): bug, test"
9562.0,"Category: bug, resource"
4147.0,Category(ies): bug
8535.0,Prompt excedding
14489.0,Category(ies): resource
8497.0,Category(ies): feature
13717.0,"Category(ies): bug, deprecate"
4739.0,Category(ies): feature
11517.0,"Category(ies): bug, deprecate"
20952.0,"Category(ies): feature, test"
16409.0,Category(ies): resource
16700.0,Category(ies): bug
15427.0,Category(ies): feature
13112.0,Category(ies): bug
14569.0,Category(ies): bug
12179.0,Category(ies): bug
14652.0,Category(ies): merge
13721.0,"Category(ies): bug, test"
20680.0,Category(ies): bug
2922.0,Category(ies): feature
1938.0,"Category(ies): bug, feature"
21460.0,"Category(ies): resource, feature"
12333.0,Category(ies): feature
13386.0,Category(ies): bug
11488.0,Prompt excedding
11670.0,Category(ies): test
16721.0,Category(ies): resource
22118.0,Category(ies): resource
22142.0,Category(ies): bug
24180.0,"Category(ies): bug, test"
16818.0,"Category(ies): bug, refactor"
13114.0,Prompt excedding
7120.0,Category(ies): resource
20669.0,"Category(ies): bug, test"
2022.0,"Category(ies): bug, refactor"
633.0,Category(ies): test
2079.0,"Category(ies): feature, test"
5433.0,Category(ies): test
19387.0,Category(ies): deprecate
8534.0,"Category(ies): feature, test"
4140.0,"Category(ies): bug, optimize"
12473.0,Category(ies): feature
13488.0,Prompt excedding
13042.0,Prompt excedding
14894.0,Category(ies): bug
21697.0,"Category(ies): bug, feature"
8258.0,"Category(ies): bug, resource"
24277.0,"Category(ies): feature, test"
1026.0,Prompt excedding
4969.0,"Category(ies): bug, feature"
20163.0,Category(ies): test
5411.0,Category(ies): resource
5046.0,Category(ies): bug
1205.0,"Category(ies): bug, refactor"
16658.0,Category(ies): feature
20225.0,Category(ies): bug
16689.0,Category(ies): resource
11779.0,Category(ies): bug
19705.0,Category(ies): bug
7652.0,Category(ies): resource
17957.0,Category(ies): bug
336.0,Category(ies): feature
16368.0,Category(ies): bug
8498.0,Category(ies): test
2469.0,Category(ies): test
21874.0,"Category(ies): bug, resource"
24129.0,Category(ies): test
11638.0,Category(ies): resource
21878.0,"Category(ies): bug, feature"
4852.0,Category(ies): resource
8320.0,Category(ies): resource
8232.0,"Category(ies): refactor, test"
3575.0,Category(ies): test
7426.0,Category(ies): resource
23512.0,"Category(ies): bug, feature"
398.0,Category(ies): feature
22046.0,"Category(ies): bug, resource"
10412.0,Prompt excedding
12740.0,Category(ies): refactor
8853.0,"Category(ies): bug, refactor"
9055.0,Category(ies): bug
7686.0,"Category(ies): bug, test"
9301.0,Category(ies): bug
5028.0,"Category(ies): bug, refactor"
16609.0,"Category(ies): bug, refactor"
9102.0,"Category(ies): feature, bug"
11536.0,Category(ies): deprecate
20668.0,"Category(ies): bug, resource"
18791.0,"Category(ies): bug, test"
6179.0,Category(ies): bug
14745.0,"Category: bug, refactor"
15510.0,Category(ies): deprecate
26152.0,"Category(ies): bug, deprecate"
16556.0,"Category(ies): bug, test"
8114.0,Category(ies): bug
19608.0,Prompt excedding
7298.0,Category(ies): feature
8372.0,Category(ies): feature
6209.0,Category(ies): deprecate
9976.0,Prompt excedding
27056.0,Prompt excedding
20595.0,Category(ies): bug
959.0,Category(ies): bug
23484.0,"Category: bug, resource"
9237.0,"Category(ies): bug, test"
26071.0,Category(ies): feature
3593.0,Category(ies): bug
2964.0,Category(ies): bug
26308.0,"Category(ies): bug, refactor"
4564.0,"Category(ies): bug, resource"
25386.0,Category(ies): bug
5006.0,"Category(ies): bug, test"
8730.0,Category(ies): bug
9191.0,Category(ies): resource
19251.0,Category(ies): bug
25807.0,Category(ies): bug
4707.0,Category(ies): resource
5347.0,Category(ies): bug
7808.0,Prompt excedding
24929.0,Prompt excedding
25042.0,Prompt excedding
5718.0,"Category(ies): feature, test"
4253.0,"Category(ies): feature, resource"
174.0,"Category(ies): bug,"
17019.0,Category(ies): bug
18303.0,Category(ies): bug
7121.0,Category(ies): refactor
5666.0,Category(ies): test
26862.0,"Category(ies): bug, test"
12619.0,"Category(ies): bug, resource"
15867.0,"Category(ies): bug, test, feature"
17606.0,"Category(ies): bug, feature"
23376.0,Prompt excedding
5949.0,Prompt excedding
24324.0,Category(ies): bug
12556.0,"Category(ies): feature, test"
12062.0,Prompt excedding
1964.0,Prompt excedding
23303.0,Category(ies): bug
21866.0,"Category(ies): bug, performance"
18338.0,Category(ies): test
13815.0,"Category(ies): bug, test"
7385.0,"Category(ies): bug, deprecate"
2200.0,Category(ies): bug
3398.0,Category(ies): bug
16634.0,Category(ies): feature
4046.0,"Category(ies): feature, resource"
22245.0,"Category: bug, revert"
9308.0,Category(ies): resource
8924.0,"Category(ies): bug, deprecate"
6282.0,Category(ies): resource
18375.0,"Category(ies): bug, feature"
22356.0,Category(ies): feature
21257.0,"Category(ies): bug, feature"
328.0,"Category(ies): bug, feature"
4637.0,Category(ies): bug
12808.0,Category(ies): test
12060.0,Prompt excedding
429.0,"Category(ies): bug, feature"
21591.0,Category(ies): bug
15575.0,Category(ies): bug
2478.0,"Category(ies): feature, bug"
4288.0,Category(ies): feature
26725.0,Prompt excedding
11366.0,Category(ies): bug
12064.0,Prompt excedding
5532.0,Category(ies): bug
